Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Recommendation_Frequency_Score,Recommendation_Helpfulness,Rating_Accuracy,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,transaction,Purchase_Categories_List
2023-06-09 10:22:35,66,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;others,No,Few times a month,Filter,Multiple pages,4,Yes,Often,Changed my mind or no longer need the item,Rarely,No,Heavily,Yes,4,Sometimes,2,3,Customer service,Nil,547770,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Other']"
2023-06-12 14:41:06,63,Female,Once a month,Groceries and Gourmet Food;Home and Kitchen;others,No,Few times a month,Other,Multiple pages,3,Yes,Never,Found a better price elsewhere,Rarely,Yes,Never,No,2,Sometimes,1,4,Not specified,Irrelevant product suggestions,434855,"['Groceries and Gourmet Food', 'Home and Kitchen', 'Other']"
2023-06-05 21:56:02,35,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion;others,Sometimes,Few times a month,Other,Multiple pages,4,Yes,Rarely,Other,Rarely,Yes,Rarely,No,2,Sometimes,4,1,Wide product selection,Irrelevant product suggestions,793765,"['Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-06 19:46:27,7,Female,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a week,Not specified,First page,2,No,Never,Found a better price elsewhere,Often,Yes,Heavily,No,1,Yes,2,3,Customer service,No problems with Amazon,230039,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-11 22:49:49,47,Other,Once a month,Groceries and Gourmet Food;Clothing and Fashion;others,Yes,Few times a month,Not specified,First page,3,Yes,Never,Changed my mind or no longer need the item,Rarely,No,Occasionally,Yes,1,Yes,5,1,All the above,Add more familiar brands to the list,362345,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Other']"
2023-06-09 10:31:15,43,Male,Once a month,Groceries and Gourmet Food,No,Multiple times a day,Filter,Multiple pages,4,Maybe,Sometimes,Found a better price elsewhere,Always,Yes,Rarely,Sometimes,1,Sometimes,1,4,Not specified,Add more familiar brands to the list,250688,['Groceries and Gourmet Food']
2023-06-07 22:21:00,61,Prefer not to say,Once a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Category Browsing,Multiple pages,2,Maybe,Always,High shipping costs,Often,Yes,Occasionally,No,5,No,4,2,Not specified,Reducing packaging waste,635107,"['Clothing and Fashion', 'Home and Kitchen']"
2023-06-08 21:39:30,20,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Rarely,Keyword Search,First page,1,Yes,Never,Found a better price elsewhere,Often,No,Heavily,No,3,Sometimes,2,5,Competitive prices,No problems with Amazon,229179,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-07 22:58:04,22,Male,Once a month,Clothing and Fashion,No,Few times a month,Not specified,Multiple pages,5,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,5,Yes,1,2,Product recommendations,Add more familiar brands to the list,589146,['Clothing and Fashion']
2023-06-07 20:20:23,35,Other,Multiple times a week,Clothing and Fashion;Home and Kitchen;others,Yes,Few times a month,Keyword Search,First page,2,Maybe,Often,Other,Always,No,Heavily,No,2,No,2,1,User-friendly website/app interface,Irrelevant product suggestions,197572,"['Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-06 14:07:12,34,Prefer not to say,Once a month,Clothing and Fashion;Home and Kitchen,Yes,Few times a week,Category Browsing,First page,1,Maybe,Always,Other,Never,No,Never,Sometimes,2,No,2,2,Customer service,Scrolling option would be much better than going to next page,388026,"['Clothing and Fashion', 'Home and Kitchen']"
2023-06-07 22:17:40,36,Male,Once a week,Groceries and Gourmet Food,Yes,Few times a week,Category Browsing,First page,2,No,Always,Found a better price elsewhere,Often,Yes,Rarely,No,5,No,5,1,Quick delivery,UI,632927,['Groceries and Gourmet Food']
2023-06-06 18:32:36,13,Other,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Yes,Rarely,Filter,First page,4,Yes,Often,High shipping costs,Often,No,Never,Sometimes,3,Sometimes,4,1,User-friendly website/app interface,Nil,744331,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-12 14:48:55,64,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,Filter,First page,1,No,Sometimes,Found a better price elsewhere,Rarely,No,Occasionally,Yes,2,Yes,2,3,Competitive prices,Not specified,319363,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-05 09:56:58,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;others,Sometimes,Rarely,Not specified,First page,1,Yes,Sometimes,Found a better price elsewhere,Always,No,Occasionally,No,5,Sometimes,1,3,Customer service,Reducing packaging waste,947564,"['Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-08 17:55:15,50,Prefer not to say,Less than once a month,Beauty and Personal Care;Clothing and Fashion;others,No,Multiple times a day,Other,Multiple pages,3,Yes,Sometimes,High shipping costs,Sometimes,No,Occasionally,Yes,3,Sometimes,1,3,Customer service,Irrelevant product suggestions,310840,"['Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-09 14:34:43,14,Female,Less than once a month,Groceries and Gourmet Food;Home and Kitchen,No,Rarely,Keyword Search,Multiple pages,1,Yes,Often,Changed my mind or no longer need the item,Never,Yes,Never,Yes,1,No,5,2,User-friendly website/app interface,Reducing packaging waste,879680,"['Groceries and Gourmet Food', 'Home and Kitchen']"
2023-06-07 13:04:07,33,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a month,Other,Multiple pages,2,No,Sometimes,High shipping costs,Always,No,Heavily,Sometimes,5,No,5,2,All the above,Not specified,107484,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-05 21:56:08,31,Male,Once a month,Groceries and Gourmet Food;Home and Kitchen;others,Sometimes,Few times a week,Other,First page,3,Maybe,Rarely,Found a better price elsewhere,Often,Yes,Occasionally,Sometimes,2,No,4,4,User-friendly website/app interface,Scrolling option would be much better than going to next page,652421,"['Groceries and Gourmet Food', 'Home and Kitchen', 'Other']"
2023-06-05 14:25:28,61,Other,Once a week,Clothing and Fashion;Home and Kitchen,Yes,Multiple times a day,Category Browsing,Multiple pages,4,Yes,Sometimes,High shipping costs,Rarely,Yes,Heavily,Yes,2,Yes,5,2,User-friendly website/app interface,Product quality and accuracy,461006,"['Clothing and Fashion', 'Home and Kitchen']"
2023-06-09 15:08:38,4,Other,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,Yes,Multiple times a day,Filter,Multiple pages,5,Maybe,Rarely,Found a better price elsewhere,Often,No,Occasionally,Yes,2,Sometimes,2,2,All the above,User interface of app,169627,"['Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-12 15:44:16,60,Male,Once a week,Beauty and Personal Care;others,Yes,Multiple times a day,Category Browsing,First page,2,Yes,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,Sometimes,4,Yes,2,5,Customer service,Scrolling option would be much better than going to next page,654571,"['Beauty and Personal Care', 'Other']"
2023-06-08 17:49:59,6,Prefer not to say,Less than once a month,Groceries and Gourmet Food;Clothing and Fashion;others,Sometimes,Multiple times a day,Other,First page,3,Yes,Often,Changed my mind or no longer need the item,Never,No,Occasionally,Yes,5,No,2,4,Customer service,I don't have any problem with Amazon,602668,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Other']"
2023-06-09 10:22:35,32,Female,Multiple times a week,Home and Kitchen;others,Sometimes,Rarely,Other,First page,1,Yes,Never,High shipping costs,Never,No,Moderately,Sometimes,5,No,5,4,Not specified,Add more familiar brands to the list,917950,"['Home and Kitchen', 'Other']"
2023-06-09 10:58:44,60,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,No,Multiple times a day,Not specified,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Never,No,Occasionally,Yes,4,No,2,3,Customer service,Customer service responsiveness,746618,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-09 10:31:15,8,Prefer not to say,Once a week,Clothing and Fashion,No,Multiple times a day,Keyword Search,Multiple pages,5,Yes,Always,High shipping costs,Always,No,Rarely,Sometimes,1,No,4,1,Wide product selection,Nothing,483747,['Clothing and Fashion']
2023-06-07 09:19:23,33,Female,Multiple times a week,Beauty and Personal Care;others,No,Few times a week,Not specified,First page,5,No,Never,Found a better price elsewhere,Sometimes,Yes,Heavily,Yes,4,No,4,4,Not specified,UI,764404,"['Beauty and Personal Care', 'Other']"
2023-06-05 18:49:25,38,Prefer not to say,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Other,Multiple pages,2,Yes,Rarely,Other,Never,No,Rarely,Yes,1,No,4,2,User-friendly website/app interface,Shipping speed and reliability,358108,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-05 11:20:41,18,Prefer not to say,Once a month,Beauty and Personal Care;Home and Kitchen,Yes,Few times a week,Not specified,First page,2,Maybe,Rarely,Found a better price elsewhere,Sometimes,Yes,Never,No,1,Sometimes,2,3,User-friendly website/app interface,I have no problem with Amazon yet. But others tell me about the refund issues,239672,"['Beauty and Personal Care', 'Home and Kitchen']"
2023-06-12 21:57:20,56,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Other,Multiple pages,2,No,Often,High shipping costs,Rarely,Yes,Rarely,Yes,1,Yes,1,3,All the above,I don't have any problem with Amazon,520943,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-07 14:33:56,31,Prefer not to say,Once a week,Groceries and Gourmet Food,No,Few times a month,Other,First page,1,Maybe,Never,Found a better price elsewhere,Rarely,No,Occasionally,Yes,4,No,5,3,Product recommendations,No problems with Amazon,436923,['Groceries and Gourmet Food']
2023-06-09 10:59:38,12,Prefer not to say,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Multiple times a day,Category Browsing,Multiple pages,5,Yes,Never,High shipping costs,Always,No,Heavily,Yes,4,Yes,4,3,User-friendly website/app interface,Irrelevant product suggestions,539530,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-08 17:28:47,42,Male,Once a week,Home and Kitchen;others,Sometimes,Multiple times a day,Category Browsing,First page,3,No,Sometimes,High shipping costs,Rarely,No,Rarely,Sometimes,1,Yes,5,4,All the above,User interface,856867,"['Home and Kitchen', 'Other']"
2023-06-06 20:08:19,18,Female,Multiple times a week,Groceries and Gourmet Food;Home and Kitchen,No,Rarely,Filter,First page,1,Maybe,Never,Other,Always,No,Occasionally,Sometimes,3,No,4,3,Customer service,User interface,917117,"['Groceries and Gourmet Food', 'Home and Kitchen']"
2023-06-06 16:25:49,58,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,No,Rarely,Filter,First page,4,Yes,Never,Found a better price elsewhere,Sometimes,Yes,Never,Sometimes,4,Sometimes,3,1,Customer service,Not specified,322019,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-07 21:23:39,57,Male,Multiple times a week,Clothing and Fashion;Home and Kitchen,No,Few times a month,Not specified,First page,1,Yes,Always,Found a better price elsewhere,Rarely,Yes,Never,No,2,Yes,1,1,Not specified,Add more familiar brands to the list,377439,"['Clothing and Fashion', 'Home and Kitchen']"
2023-06-12 14:54:13,22,Male,Multiple times a week,Beauty and Personal Care;Home and Kitchen;others,Sometimes,Few times a week,Filter,Multiple pages,2,Yes,Often,High shipping costs,Often,No,Never,No,2,Sometimes,2,5,Competitive prices,Scrolling option would be much better than going to next page,703296,"['Beauty and Personal Care', 'Home and Kitchen', 'Other']"
2023-06-12 15:35:24,3,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,No,Few times a week,Keyword Search,First page,5,Maybe,Rarely,Other,Never,Yes,Occasionally,No,5,No,1,4,Wide product selection,better app interface and lower shipping charges,266978,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-04 21:29:59,33,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,No,Few times a month,Other,Multiple pages,2,Yes,Always,High shipping costs,Rarely,Yes,Heavily,Yes,3,Yes,4,4,Not specified,Quality of product is very poor according to the big offers,614065,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-11 23:15:37,6,Male,Once a week,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Other,Multiple pages,4,No,Never,Found a better price elsewhere,Always,Yes,Never,Sometimes,1,Sometimes,4,1,User-friendly website/app interface,Quality of product is very poor according to the big offers,673350,"['Clothing and Fashion', 'Home and Kitchen']"
2023-06-08 17:38:57,52,Male,Once a week,Groceries and Gourmet Food;Clothing and Fashion;others,No,Few times a week,Filter,First page,4,Yes,Always,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,4,No,5,1,Wide product selection,UI,761726,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Other']"
2023-06-07 10:58:27,13,Male,Once a month,others,Yes,Few times a month,Not specified,Multiple pages,4,Yes,Rarely,Found a better price elsewhere,Always,No,Never,Yes,1,No,1,5,Customer service,Reducing packaging waste,993456,['Other']
2023-06-06 21:08:39,18,Male,Less than once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,Filter,Multiple pages,5,Yes,Sometimes,High shipping costs,Never,No,Heavily,No,5,No,4,4,Customer service,User interface,472653,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-04 17:04:56,7,Other,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Multiple times a day,Filter,Multiple pages,5,Yes,Often,Found a better price elsewhere,Always,Yes,Heavily,Yes,2,Yes,3,4,Not specified,Not specified,478339,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-11 23:16:18,7,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,Yes,Rarely,Other,Multiple pages,3,No,Always,Found a better price elsewhere,Always,Yes,Rarely,Sometimes,1,Sometimes,2,4,Customer service,I don't have any problem with Amazon,694712,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-07 23:02:45,59,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a week,Other,Multiple pages,2,No,Rarely,High shipping costs,Never,Yes,Never,Yes,2,No,2,4,Not specified,User interface,888696,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-11 14:07:39,65,Other,Few times a month,Beauty and Personal Care,Yes,Rarely,Other,Multiple pages,2,No,Often,Other,Always,No,Never,Sometimes,3,Yes,5,4,Not specified,User interface of app,207439,['Beauty and Personal Care']
2023-06-06 19:23:25,9,Other,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Category Browsing,Multiple pages,1,Maybe,Rarely,Other,Sometimes,Yes,Moderately,No,5,Yes,5,1,Quick delivery,User interface,531501,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-07 10:57:14,49,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Multiple times a day,Category Browsing,Multiple pages,3,No,Always,Found a better price elsewhere,Rarely,No,Rarely,No,4,Yes,1,4,Wide product selection,I have no problem with Amazon yet. But others tell me about the refund issues,189326,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
